date,ozone,temperature
1960-06-22,344.34831623505556,18.64926452809512
1960-06-23,349.1946985819632,17.579846631496807
1960-06-24,355.2806022792777,11.622417412290845
1960-06-25,353.5040707256155,16.87949464572322
1960-06-26,357.0999550454811,14.308607802932777
1960-06-27,350.29370469670323,17.848629436318987
1960-06-28,360.17080082857285,16.008374896177333
1960-06-29,342.40856421446824,19.582117265902195
1960-06-30,348.45843647961885,12.796935977604184
1960-07-01,351.2256547548454,9.344454966995517
1960-07-02,352.11492244711775,12.009583546728281
1960-07-03,347.1925789781653,13.044657530463848
1960-07-04,351.9138707300545,12.476479578917072
1960-07-05,342.978141321607,16.587295120717037
1960-07-06,341.1543902723356,15.983203737804496
1960-07-07,340.95718531599465,9.496170141270243
1960-07-08,342.3618948728452,8.579607654121329
1960-07-09,358.5570462777596,5.605877888867891
1960-07-10,343.68786775108947,9.44698792745362
1960-07-11,351.5862844260739,14.801246880564687
1960-07-12,348.00374921490777,7.888332537469687
1960-07-13,340.51198932244506,7.695233204968803
1960-07-14,349.40129724747254,11.73450879164939
1960-07-15,346.6917743049962,15.294672821377231
1960-07-16,336.5461320621342,7.906623815404999
1960-07-17,342.68379970241915,12.447327828943935
1960-07-18,346.93086235156386,10.84102841548176
1960-07-19,339.6236201912241,8.27369952094309
1960-07-20,351.2085497964104,7.304638193636807
1960-07-21,334.0705821632853,5.816267677869254
1960-07-22,346.0697691917663,6.765068782808756
1960-07-23,349.81047826075263,3.9513307874468815
1960-07-24,347.21200885796026,9.502290735527355
1960-07-25,338.24958329363864,5.913908064996226
1960-07-26,337.96864114761973,4.450955609708336
1960-07-27,329.35194799247836,6.762324120105576
1960-07-28,342.1610408238487,10.731174928224902
1960-07-29,332.7249073606853,0.30664023651258
1960-07-30,333.89009376763596,13.886713476013407
1960-07-31,326.4461663989051,8.809007512847227
1960-08-01,339.1143796007482,7.601577525817923
1960-08-02,328.7234746309047,2.2775152122037383
1960-08-03,338.27437589875365,5.441596698782928
1960-08-04,330.19705915598985,6.9483191638839115
1960-08-05,342.67136901922635,3.2150136695806752
1960-08-06,336.3159768734408,4.716729186415582
1960-08-07,337.8792627335154,3.462052374995392
1960-08-08,343.6050338081734,6.794779558070037
1960-08-09,341.6998108261941,3.667166087108296
1960-08-10,336.1759977605521,0.3346601166471648
1960-08-11,329.4062303208916,4.241330341502174
1960-08-12,328.9474841263511,-1.0099937518397315
1960-08-13,329.5792030348306,6.4772866998325105
1960-08-14,334.5192327445365,0.06603839167934433
1960-08-15,335.0723938088626,-2.8384689636804996
1960-08-16,339.9973985297768,5.784712765293022
1960-08-17,332.46382074934104,-1.1769802507103497
1960-08-18,323.68047864313303,2.4468524163031127
1960-08-19,337.8664313730476,0.7933450182610813
1960-08-20,337.32500223644195,-5.814858787522793
1960-08-21,331.99306764992724,1.069832619867673
1960-08-22,329.17623829410576,-3.007429266739944
1960-08-23,323.1505404203349,1.0135526442100047
1960-08-24,331.80798231781296,4.071829167205413
1960-08-25,329.6523778058357,5.322462784210693
1960-08-26,332.37828832822873,-5.423836590318452
1960-08-27,324.0697409571845,-1.6768995415181804
1960-08-28,328.7785067913411,-5.239272733676966
1960-08-29,326.2874952247155,-0.6155356360319071
1960-08-30,332.50073034513576,0.17739701166215216
1960-08-31,334.34662189256846,-3.6258272519024404
1960-09-01,323.1123950723743,-2.7456014984183965
1960-09-02,325.09240675002974,-5.146667388494878
1960-09-03,323.5497587115238,-5.401441505620026
1960-09-04,332.0620463790967,-2.2249923896511654
1960-09-05,322.4195084050833,-4.208133302324069
1960-09-06,326.1867774400814,0.9363849226591796
1960-09-07,334.07064672532806,-4.350953620436156
1960-09-08,325.91823999566066,-6.054102847800294
1960-09-09,325.3080520382048,-3.4305908900864077
1960-09-10,337.0530007408258,-8.382339752425713
1960-09-11,325.75815348911243,-4.0536972272739265
1960-09-12,319.89214443309515,-3.686959354834516
1960-09-13,329.93549307056736,-8.589970764191078
1960-09-14,326.86479508471405,-1.7125028880006687
1960-09-15,326.7511402927561,-4.473589786420138
1960-09-16,323.67195543671886,-3.329894301212134
1960-09-17,328.29159668992327,-4.447907435680736
1960-09-18,321.5850401741829,-2.0236725324037015
1960-09-19,325.16672924245984,1.768219846604822
1960-09-20,317.63943122034266,-3.0683634467281955
1960-09-21,324.0888896112527,-4.036641719244983
1960-09-22,325.7703307246427,-4.091703678928401
1960-09-23,330.9078228909418,-5.791363164869523
1960-09-24,331.24749878658974,-1.7162106953353495
1960-09-25,331.3689694519857,-1.7636474057203495
1960-09-26,323.5756869588727,-4.829314811439511
1960-09-27,324.1737881644886,-9.06854183245791
1960-09-28,329.62146084574186,-0.6878013580708906
1960-09-29,331.8664893274543,-1.3914739352254477
1960-09-30,329.8097908032888,-7.753031906649957
1960-10-01,324.49431057183847,-8.684329188032716
1960-10-02,329.03811771796467,-1.3583344947405847
1960-10-03,324.0191105045426,-1.108917309568581
1960-10-04,321.1560445413617,-8.184023007492991
1960-10-05,329.07657124314136,-4.236448640707534
1960-10-06,331.49684735130126,-7.788396190588409
1960-10-07,319.6496634570353,-5.551667309784683
1960-10-08,323.4781157122962,-5.990673941947747
1960-10-09,324.5082020667132,-4.811409959399719
1960-10-10,322.9929491721199,-5.870969891938415
1960-10-11,330.7567951530659,-4.3237460953557685
1960-10-12,324.7812016616053,-6.187548083673187
1960-10-13,323.10778688496794,-4.711078461268779
1960-10-14,325.90783309866805,-4.997430412229959
1960-10-15,323.2250758763815,-7.656828864343003
1960-10-16,325.48289868690057,-0.8942220875382443
1960-10-17,324.21573137367284,-3.629962109431965
1960-10-18,325.666480461531,0.2164046949669789
1960-10-19,317.0846857947685,-4.455436045830318
1960-10-20,330.0620201215086,-4.60776469264888
1960-10-21,329.1702827975929,-3.4251213461221126
1960-10-22,336.26869333329194,0.39562038989451587
1960-10-23,333.2436484267676,-3.7050726727886567
1960-10-24,328.7503137482298,-3.953669838280608
1960-10-25,326.58367340235367,-9.163355559975905
1960-10-26,333.68681289974677,-4.224514351562131
1960-10-27,333.02039273973526,-1.1650481134746604
1960-10-28,323.6422960910409,-6.791070690754849
1960-10-29,324.03573760183565,-1.8751867425675643
1960-10-30,329.50719063686637,-7.984398621698944
1960-10-31,318.6413129198394,0.2279043871935027
1960-11-01,324.89476028531374,-4.107120038287367
1960-11-02,324.7837872395744,-1.5244251881680573
1960-11-03,322.25067291932646,-4.261674246444299
1960-11-04,331.94617635811227,0.8514554747240957
1960-11-05,335.48101294775904,-4.023876077791881
1960-11-06,333.6873279454148,-2.6636247736335052
1960-11-07,329.6222261660223,5.090207003299244
1960-11-08,328.0903789719272,-2.3997435587161307
1960-11-09,339.4051534013408,-6.339523863646564
1960-11-10,328.27883795225677,-4.411066187483572
1960-11-11,334.8061269488494,3.58596286407582
1960-11-12,334.11280870675137,-0.015504910770743695
1960-11-13,334.7690390375197,-0.8024853551530702
1960-11-14,329.956171645702,-3.0008126226744545
1960-11-15,334.5073911961782,-1.3591873811471533
1960-11-16,325.5840460681859,4.497422853254154
1960-11-17,330.88699732101696,3.0458211819082934
1960-11-18,326.3929063835014,1.55542918434452
1960-11-19,335.1556767246564,-1.2030495484468826
1960-11-20,328.4728166307665,0.8145424052776264
1960-11-21,331.2781229895599,-1.5883619391037982
1960-11-22,333.5329238322469,-2.98570781105831
1960-11-23,331.48400073625254,0.3370792548256767
1960-11-24,337.5445009425388,6.404558028955453
1960-11-25,339.4695833693131,3.2924719570053043
1960-11-26,334.3687139914755,-0.4208732805198583
1960-11-27,334.35451634419536,0.0984267351712882
1960-11-28,340.11975541319185,5.888705297519882
1960-11-29,336.70450769131844,2.325140580284983
1960-11-30,332.83862259464706,4.706180790247452
1960-12-01,335.8066721288065,-1.2940465104778927
1960-12-02,333.5591715565343,6.602131428461931
1960-12-03,337.4244607926177,4.0150635651336355
1960-12-04,344.20009500765013,4.032033229996896
1960-12-05,343.85544096870626,7.681650598112604
1960-12-06,340.5450352697475,5.267871710040989
1960-12-07,342.2506417041902,9.544455695840387
1960-12-08,345.16270893274304,8.450686321348917
1960-12-09,333.35894226383743,4.26805375956157
1960-12-10,351.4141825553572,9.218809868601303
1960-12-11,329.7786241525621,8.449419829381451
1960-12-12,346.82585081577764,13.026736719334457
1960-12-13,336.4248915554392,4.406262679749897
1960-12-14,339.62440490620247,8.236496535154801
1960-12-15,339.3710935949101,9.10261396507323
1960-12-16,335.8322630160533,9.989804215390189
1960-12-17,353.1144598592847,13.50691321290978
1960-12-18,343.70354665976447,6.3489201231247705
1960-12-19,338.00716944082615,9.73404865403709
1960-12-20,341.86989866686145,16.989301226284404
1960-12-21,342.35082082346725,11.362935450271674
1960-12-22,353.10658250878583,11.342819108471701
1960-12-23,350.32444686203723,6.259701083405607
1960-12-24,348.3393897534266,12.747294682363295
1960-12-25,345.8109809153328,7.625682063228005
1960-12-26,342.22221788291415,14.820403226245897
1960-12-27,351.6934337139135,17.98255281440139
1960-12-28,348.072112718126,12.13912213888273
1960-12-29,357.03113212587255,12.684608194426614
1960-12-30,350.7567330137131,11.841340656175147
1960-12-31,351.87605347274564,16.008864131420133
1961-01-01,344.9115302010568,11.544597662180376
1961-01-02,355.14059602253303,18.366447603636942
1961-01-03,345.0666700172258,15.30320719778416
1961-01-04,355.90021014240756,20.17822080337219
1961-01-05,356.4453288144403,20.403505989527183
1961-01-06,347.78040781456934,20.40059333253156
1961-01-07,346.94380554598274,18.441433874787336
1961-01-08,351.89153248745293,16.4546234422128
1961-01-09,360.3038559749476,12.950020321812818
1961-01-10,349.0770654888188,20.360082840462443
1961-01-11,349.1925048942906,18.654517772906548
1961-01-12,348.7766285224997,21.694513206562448
1961-01-13,354.80661587452573,19.722393396174027
1961-01-14,359.54477161594997,18.254077909688668
1961-01-15,357.15612582640307,22.12878420068845
1961-01-16,356.11313692286205,20.57424162690894
1961-01-17,352.00752729250604,19.169665981446833
1961-01-18,355.4458629855474,13.833067530038065
1961-01-19,360.71969483643494,20.063300361682437
1961-01-20,361.0431921902388,20.458896952086697
1961-01-21,349.85754809765035,21.29686639960649
1961-01-22,362.9441823884345,20.695001997498256
1961-01-23,362.80666905284914,22.72085827003771
1961-01-24,362.4574542589743,19.05196932222143
1961-01-25,365.62190213218145,23.260421707819173
1961-01-26,356.3450884138391,23.37059333159394
1961-01-27,355.7644205881525,22.77886164110423
1961-01-28,364.72507838455493,29.329642774772072
1961-01-29,370.32091986322143,21.034233919583055
1961-01-30,358.1867476333149,28.882353113523155
1961-01-31,361.5797580531825,27.11136697366746
1961-02-01,357.0697418351746,24.77737816316092
1961-02-02,356.0844192678058,23.302819631963136
1961-02-03,363.05934693778886,24.804502307023675
1961-02-04,364.82082664418755,29.521643244303874
1961-02-05,364.84448162217734,24.412500304679313
1961-02-06,371.2983126881954,27.05005455855733
1961-02-07,362.1767245709905,31.719855447451366
1961-02-08,350.5100143368082,28.152843711446735
1961-02-09,362.14910685367533,32.008824842427764
1961-02-10,364.36123806557055,21.676989616807408
1961-02-11,362.206666120735,27.226501245557646
1961-02-12,369.0488953044399,28.254404216164684
1961-02-13,371.4974623297854,27.1681735199962
1961-02-14,360.1016227408451,29.175911146359827
1961-02-15,360.95506319369014,36.815985025041144
1961-02-16,372.605760733881,32.16475470310277
1961-02-17,366.0592163356977,30.62724001962587
1961-02-18,366.15837195477627,24.749414530076187
1961-02-19,362.48811885760733,27.67929194444711
1961-02-20,357.46429680817374,26.306188837203216
1961-02-21,372.5842431895501,26.801709389185177
1961-02-22,374.15186103327045,31.09205569323856
1961-02-23,366.6018731739234,26.513358083844324
1961-02-24,367.25054238369296,30.98378979939703
1961-02-25,367.61083686592764,31.099494965062966
1961-02-26,369.9826445808001,30.4346137963697
1961-02-27,374.0360215181606,26.984988157152813
1961-02-28,368.53735822252867,33.33950304264543
1961-03-01,370.82047298838876,31.41864394966454
1961-03-02,371.4817353681388,31.62531192343677
1961-03-03,382.47399025232835,33.841783619099836
1961-03-04,365.1936703716907,32.3882977898231
1961-03-05,371.4487260211001,35.746427046034356
1961-03-06,377.8555841097468,36.042663064653574
1961-03-07,378.4109899711241,31.557475083937298
1961-03-08,380.2846095249744,39.594200165573824
1961-03-09,373.8794846263644,36.24712350657834
1961-03-10,376.21579997397015,36.13752883446809
1961-03-11,382.4511650893637,32.06861810978133
1961-03-12,373.8209027177629,35.38405320765809
1961-03-13,372.27788975833283,33.97689126778666
1961-03-14,381.042937111096,31.17145373684168
1961-03-15,369.9350571727168,30.567672943365338
1961-03-16,373.3134198472087,35.2063906980173
1961-03-17,381.7828234989506,31.1674767270396
1961-03-18,375.89659510133214,34.60005572457247
1961-03-19,373.74864719076356,39.69556280251331
1961-03-20,381.0092304966509,35.617218746693354
1961-03-21,374.8804695413692,33.89551804990156
1961-03-22,372.992832199198,35.85593371622129
1961-03-23,372.65481634568175,32.06956825352971
1961-03-24,368.0749446736217,36.339180324652645
1961-03-25,376.90326730832913,35.02909811712572
1961-03-26,380.2343402436533,34.209415816264396
1961-03-27,372.58478549830517,37.76608385887503
1961-03-28,380.57093374460004,33.215802127937124
1961-03-29,375.76374242394655,34.31494294650075
1961-03-30,383.18183431389684,30.00907487073122
1961-03-31,369.3440699929723,34.466489820646736
1961-04-01,383.5108028839847,36.245594290246494
1961-04-02,381.2172362544223,33.83869083877832
1961-04-03,371.2950501992163,33.164293770418574
1961-04-04,367.99879074986876,33.5954369315254
1961-04-05,381.50064178750046,31.94699364969578
1961-04-06,380.3036202278722,34.18553246789058
1961-04-07,373.90091161091254,34.85122775232809
1961-04-08,371.6335326526769,39.04060894541194
1961-04-09,379.37750030606895,41.132948577745715
1961-04-10,382.0864308795479,39.761359866004824
1961-04-11,377.2933457481454,30.846869875604856
1961-04-12,380.8800365445943,35.827356472835234
1961-04-13,373.02928899665716,37.52523136048036
1961-04-14,365.4208386822563,40.008081336757634
1961-04-15,375.9736823871456,30.002945546189444
1961-04-16,367.18927552719487,35.96894591881428
1961-04-17,365.237425633756,31.797201259340497
1961-04-18,370.9852770443671,36.66167634835224
1961-04-19,376.490811840293,35.26210025513651
1961-04-20,368.46939314046756,30.665584434523133
1961-04-21,373.2201018685873,32.7727360580287
1961-04-22,364.1832186127278,30.75530081715496
1961-04-23,378.5428054416308,26.384579673546668
1961-04-24,372.8089428893945,37.45563463426366
1961-04-25,372.47532019126436,40.370660728182564
1961-04-26,374.24703685909213,34.56693447763801
1961-04-27,369.4219100198011,31.84631672974224
1961-04-28,374.98139008277536,33.9463039286977
1961-04-29,369.9182821465464,25.78992213291311
1961-04-30,371.35142321640734,34.330074258783625
1961-05-01,375.3726886655645,30.390332843448338
1961-05-02,375.08107503535103,33.45304903277235
1961-05-03,377.1576264556119,28.873209843037245
1961-05-04,360.1637181180959,31.527721203337244
1961-05-05,377.9343598690622,32.31737844458651
1961-05-06,367.7004971735082,34.73698632584153
1961-05-07,368.6612569320851,27.883461402135524
1961-05-08,376.4926061414918,34.17660510106524
1961-05-09,359.3473765912932,24.73361058629488
1961-05-10,362.41071957305275,30.04541751228499
1961-05-11,368.7741676510896,31.50357755389297
1961-05-12,368.93554060021614,35.7536478319306
1961-05-13,370.2076398057003,28.706623714863905
1961-05-14,361.9880793064126,30.14188013949641
1961-05-15,360.6409218866215,26.51861744560841
1961-05-16,374.94668250598204,27.780287926728576
1961-05-17,372.11037236812075,31.373917215531144
1961-05-18,367.41642963179294,38.0653640075425
1961-05-19,361.80798157958367,27.165481822084445
1961-05-20,372.77721951668997,34.1607833064497
1961-05-21,370.06429854651714,31.678661585539594
1961-05-22,362.57431517214303,32.01180783075076
1961-05-23,368.6783336012942,33.74021667161242
1961-05-24,368.53693650655543,23.49119957781645
1961-05-25,362.8393965160155,25.805719604194294
1961-05-26,363.3345246193002,30.137750521861232
1961-05-27,363.4687035572549,28.144220663444532
1961-05-28,361.45851706166957,24.45156805664951
1961-05-29,369.24809912645287,26.891732728692975
1961-05-30,353.4795709172064,23.157331001094498
1961-05-31,364.343708794017,24.741066896941913
1961-06-01,360.0264816454404,24.398621722380042
1961-06-02,362.24976301674633,24.36396044374561
1961-06-03,358.33578915224416,20.859305316386052
1961-06-04,358.7350553997083,19.100811888220363
1961-06-05,359.21553024805763,27.182952570210333
1961-06-06,356.52070396041165,19.57483179349604
1961-06-07,363.3586372505275,26.532335994345225
1961-06-08,360.7329777133509,27.212705134139153
1961-06-09,372.8207216536997,20.539293771680942
1961-06-10,365.58948066526494,19.206943020721656
1961-06-11,364.10400945296954,20.038280868941996
1961-06-12,358.15187592792256,23.092737872917272
1961-06-13,356.2524221349783,24.611183763425515
1961-06-14,352.15668728282947,17.219005997234557
1961-06-15,358.28622018693284,19.30490692392782
1961-06-16,356.39763197293416,21.27064714289304
1961-06-17,354.9779722300276,18.56189975140152
1961-06-18,353.30302617627575,23.407356453998073
1961-06-19,349.498396290003,19.245147212046156
1961-06-20,363.2504958885352,17.182506759051698
1961-06-21,359.4229067459819,18.50602306130133
1961-06-22,360.2553159903632,17.47773295164546
1961-06-23,351.87330467476806,17.159373907082863
1961-06-24,345.0428135213648,15.419715476989541
1961-06-25,358.4574475818474,17.866804628049604
1961-06-26,350.0739258502383,13.936682452579834
1961-06-27,358.7614986277538,16.958621445059
1961-06-28,356.87042629235043,12.70697720422223
1961-06-29,351.10512688539217,16.485926317529778
1961-06-30,336.90435843135754,15.188284478246489
1961-07-01,347.3356659783677,9.256839670696671
1961-07-02,348.576997306269,13.760268918827048
1961-07-03,349.5370697843923,18.660579349081942
1961-07-04,355.33542892380774,18.578556022651668
1961-07-05,355.65156652570903,17.669175422576487
1961-07-06,342.9946445195793,15.927665164014595
1961-07-07,346.984824259324,13.218346924488243
1961-07-08,341.2596031859253,15.976457448847086
1961-07-09,341.72882821346167,15.858453620871908
1961-07-10,353.3787690843074,12.331871363931976
1961-07-11,348.3653657979784,13.842606710182793
1961-07-12,340.90510647839346,14.623504875542366
1961-07-13,348.758577436372,12.84991609059161
1961-07-14,346.56449127077303,11.462126951770898
1961-07-15,348.431505051618,8.616208041278396
1961-07-16,348.5972123814154,11.324857566639295
1961-07-17,342.47591406472145,6.338143203757414
1961-07-18,352.7508821416335,9.735220793141188
1961-07-19,327.05257191510333,12.057372051684052
1961-07-20,324.93203847849287,12.742766775268285
1961-07-21,342.90885128227603,12.164537217466822
1961-07-22,336.1482632593593,10.546041585667618
1961-07-23,338.5967852352624,9.135561822848462
1961-07-24,351.4467382343532,6.154586711252377
1961-07-25,347.84276751228003,3.2548101431221266
1961-07-26,339.6364401547155,8.034571203284807
1961-07-27,331.6565876682137,6.16297452907164
1961-07-28,349.41473874373906,6.539056408167849
1961-07-29,336.45173006130346,7.670866527422877
1961-07-30,339.2861720173183,7.077576505581083
1961-07-31,340.3384958369988,4.8031400869391865
1961-08-01,333.42829015870103,3.7636809509437175
1961-08-02,336.59092429794316,10.128517617168102
1961-08-03,340.89637387389087,0.07658162431476878
1961-08-04,330.3790918416699,3.5767160709870396
1961-08-05,340.6355335096043,7.883275981887851
1961-08-06,332.93871098178374,6.521089521811897
1961-08-07,332.3834557600007,6.707740451314703
1961-08-08,333.69259809711446,1.178724390138141
1961-08-09,335.13022975762595,4.316854243443287
1961-08-10,336.90609959646844,0.8642126412988018
1961-08-11,333.79991836323194,1.3261437000441394
1961-08-12,334.75518751339564,-4.286749470345423
1961-08-13,338.4948049048287,-1.3343227933761534
1961-08-14,334.19429722119605,1.3739420652731087
1961-08-15,324.77409255228696,2.162224812251204
1961-08-16,336.4656856413569,-2.527302738415501
1961-08-17,327.36683401079137,1.5782036285645116
1961-08-18,329.6351874053041,0.28150396952137435
1961-08-19,327.97030691826376,-0.20939866804263607
1961-08-20,328.6185640725517,-3.5387589620041964
1961-08-21,337.1216810281594,3.431913742556521
1961-08-22,332.81552386550754,0.9888092329618612
1961-08-23,326.73647596347007,-1.906410909550155
1961-08-24,329.34592271589867,2.461180169768438
